alpha1,seed,model,tau,approval_rate_overall,female_n,male_n,female_fraction,male_fraction,mean_probability_female,proxy_auc,proxy_accuracy,C_m,C_f,A_m,A_f,P_m,P_f,TP_m,TP_f,N_m,N_f,FP_m,FP_f,approval_rate_m,approval_rate_f,TPR_m,TPR_f,FPR_m,FPR_f,DP,EO,data_scope,dataset_sha256,threshold_policy
0.7,5,random_forest,0.8,0.6619058082472716,447195,440245,0.5039157576850266,0.4960842423149734,0.5040122222225096,0.6827800615731665,0.6343358424231498,87940,89549,58589,58892,67421,67838,46641,46440,15334,15279,8732,8572,0.6662383443256766,0.6576511183821149,0.6917874252829237,0.6845720687520269,0.5694535020216512,0.5610314811178742,0.00858722594356176,0.008422020903777083,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,6,logistic_regression,0.8,0.6591845128430495,447214,440226,0.5039371675831605,0.49606283241683946,0.5040122222225096,0.6836630158425486,0.633609032723339,88131,89358,58233,58765,67671,67588,46313,46359,15370,15243,8757,8491,0.6607550124246859,0.6576355782358603,0.6843847438341387,0.6859057820914956,0.5697462589459987,0.5570425769205537,0.003119434188825654,0.012703682025445029,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,6,random_forest,0.8,0.6619058082472716,447214,440226,0.5039371675831605,0.49606283241683946,0.5040122222225096,0.6836630158425486,0.633609032723339,88131,89358,58810,58671,67671,67588,46800,46281,15370,15243,8828,8476,0.6673020843970907,0.6565836298932385,0.6915813273041628,0.6847517310765224,0.5743656473649967,0.5560585186643049,0.010718454503852226,0.018307128700691844,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,7,logistic_regression,0.8,0.6591845128430495,447348,440092,0.5040881637068422,0.4959118362931578,0.5040122222225096,0.6846158500476939,0.6351527990624718,88240,89249,58183,58815,67815,67444,46323,46349,15201,15412,8643,8605,0.6593721668177697,0.6589989803807326,0.6830789648307897,0.6872219915781982,0.5685810144069469,0.5583311705164806,0.00037318643703709853,0.010249843890466237,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,7,random_forest,0.8,0.6619058082472716,447348,440092,0.5040881637068422,0.4959118362931578,0.5040122222225096,0.6846158500476939,0.6351527990624718,88240,89249,58937,58544,67815,67444,46983,46098,15201,15412,8740,8564,0.6679170444242973,0.6559625317930733,0.6928113249281133,0.6835003855050116,0.5749621735412144,0.5556709057876978,0.011954512631224046,0.019291267753516528,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,8,logistic_regression,0.8,0.6591845128430495,447269,440171,0.5039991436040746,0.49600085639592534,0.5040122222225096,0.6814780858498568,0.6324145857748129,88129,89360,57953,59045,67529,67730,46059,46613,15429,15184,8697,8551,0.6575928468495047,0.6607542524619516,0.6820625212871507,0.6882179241104385,0.5636787867003694,0.5631585879873551,0.0031614056124469325,0.006155402823287748,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,8,random_forest,0.8,0.6619058082472716,447269,440171,0.5039991436040746,0.49600085639592534,0.5040122222225096,0.6814780858498568,0.6324145857748129,88129,89360,58687,58794,67529,67730,46711,46370,15429,15184,8782,8522,0.6659215468234067,0.6579453894359892,0.691717632424588,0.6846301491215119,0.5691878929289002,0.5612486828240253,0.007976157387417415,0.007939210104874861,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,9,logistic_regression,0.8,0.6591845128430495,447512,439928,0.5042729649328406,0.4957270350671595,0.5040122222225096,0.6831972919658791,0.633682277111692,87986,89503,57917,59081,67444,67815,46043,46629,15310,15303,8613,8635,0.6582524492532903,0.6601007787448465,0.6826848941343929,0.6875912408759124,0.5625734813847159,0.5642684440959289,0.001848329491556222,0.004906346741519463,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
0.7,9,random_forest,0.8,0.6619058082472716,447512,439928,0.5042729649328406,0.4957270350671595,0.5040122222225096,0.6831972919658791,0.633682277111692,87986,89503,58649,58832,67444,67815,46640,46441,15310,15303,8728,8576,0.6665719546291455,0.6573187490922092,0.691536682284562,0.6848189928481899,0.5700849118223383,0.5604129909168137,0.009253205536936315,0.0096719209055246,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,0,logistic_regression,0.8,0.6591845128430495,448717,438723,0.505630803209231,0.49436919679076896,0.5057501694340635,0.7433833136033228,0.6808911024970702,87876,89613,57838,59160,67717,67542,46151,46521,15173,15440,8579,8669,0.6581774318357686,0.6601720732483011,0.6815275337064548,0.6887714311095319,0.5654122454359718,0.5614637305699481,0.001994641412532472,0.007243897403077071,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,0,random_forest,0.8,0.6619058082472716,448717,438723,0.505630803209231,0.49436919679076896,0.5057501694340635,0.7433833136033228,0.6808911024970702,87876,89613,58663,58818,67717,67542,46837,46244,15173,15440,8714,8590,0.6675656607037189,0.6563556626828697,0.6916579293235081,0.684670279233662,0.5743096289461543,0.5563471502590673,0.01120999802084921,0.017962478687087002,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,1,logistic_regression,0.8,0.6591845128430495,448689,438751,0.5055992517804021,0.49440074821959795,0.5057501694340635,0.7427264842160441,0.6797698999368972,87778,89711,57653,59345,67382,67877,45902,46770,15340,15273,8628,8620,0.6568046663173005,0.66151308089309,0.681220503992164,0.6890404702623864,0.56245110821382,0.5643946834282721,0.004708414575789521,0.0078199662702223,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,1,random_forest,0.8,0.6619058082472716,448689,438751,0.5055992517804021,0.49440074821959795,0.5057501694340635,0.7427264842160441,0.6797698999368972,87778,89711,58520,58961,67382,67877,46584,46497,15340,15273,8793,8511,0.6666818565016291,0.6572326693493552,0.6913419013979994,0.6850184893262814,0.5732073011734029,0.5572579061088195,0.009449187152273941,0.01594939506458337,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,2,logistic_regression,0.8,0.6591845128430495,448608,438832,0.5055079780041467,0.49449202199585324,0.5057501694340635,0.7454768725258871,0.6822996484269359,87810,89679,57693,59305,67476,67783,46041,46631,15339,15274,8558,8690,0.6570208404509736,0.6613030921397428,0.6823314956428953,0.6879453550300223,0.5579242453875741,0.568940683514469,0.0042822516887691675,0.0110164381268949,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,2,random_forest,0.8,0.6619058082472716,448608,438832,0.5055079780041467,0.49449202199585324,0.5057501694340635,0.7454768725258871,0.6822996484269359,87810,89679,58561,58920,67476,67783,46739,46342,15339,15274,8725,8579,0.6669058193827583,0.6570100023416854,0.6926759143991937,0.6836817491111341,0.5688115261751092,0.5616734319759068,0.009895817041072896,0.00899416528805963,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,3,logistic_regression,0.8,0.6591845128430495,448607,438833,0.5055068511674029,0.49449314883259715,0.5057501694340635,0.7442425636316565,0.6809474443342649,87953,89536,57845,59153,67731,67528,46185,46487,15202,15411,8562,8686,0.657680806794538,0.6606616333095068,0.6818886477388493,0.6884107333254353,0.563215366399158,0.5636233858931932,0.002980826514968782,0.006522085586586068,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,3,random_forest,0.8,0.6619058082472716,448607,438833,0.5055068511674029,0.49449314883259715,0.5057501694340635,0.7442425636316565,0.6809474443342649,87953,89536,58731,58750,67731,67528,46908,46173,15202,15411,8709,8595,0.6677543688106148,0.6561606504646176,0.6925632280639589,0.6837608103305296,0.5728851466912248,0.5577185127506327,0.011593718345997206,0.015166633940592145,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,4,logistic_regression,0.8,0.6591845128430495,448592,438848,0.5054899486162445,0.49451005138375553,0.5057501694340635,0.7434841303941933,0.6801192193275039,87785,89704,57611,59387,67510,67749,45903,46769,15278,15335,8590,8658,0.6562738508856866,0.662032908231517,0.6799437120426604,0.6903275325097049,0.5622463673255662,0.5645908053472448,0.005759057345830376,0.010383820467044558,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,4,random_forest,0.8,0.6619058082472716,448592,438848,0.5054899486162445,0.49451005138375553,0.5057501694340635,0.7434841303941933,0.6801192193275039,87785,89704,58481,59000,67510,67749,46636,46445,15278,15335,8732,8572,0.6661844278635303,0.657718719343619,0.6908013627610724,0.6855451740985107,0.5715407775886896,0.5589827192696446,0.008465708519911241,0.012558058319044996,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,5,logistic_regression,0.8,0.6591845128430495,448811,438629,0.505736725863157,0.49426327413684307,0.5057501694340635,0.74360557033577,0.6805586856576219,87659,89830,57763,59235,67362,67897,45986,46686,15326,15287,8648,8600,0.6589511630294664,0.6594122230880552,0.6826697544609721,0.68760033580276,0.5642698681978338,0.5625695034997056,0.0004610600585888136,0.004930581341787921,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,5,random_forest,0.8,0.6619058082472716,448811,438629,0.505736725863157,0.49426327413684307,0.5057501694340635,0.74360557033577,0.6805586856576219,87659,89830,58540,58941,67362,67897,46637,46444,15326,15287,8785,8519,0.6678150560695422,0.6561393743738172,0.6923339568302603,0.684036113524898,0.5732089260080908,0.5572708837574409,0.011675681695724971,0.015938042250649875,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,6,logistic_regression,0.8,0.6591845128430495,448790,438650,0.5057130622915352,0.4942869377084648,0.5057501694340635,0.7448148256612128,0.6805924907599387,87896,89593,57956,59042,67593,67666,46118,46554,15394,15219,8776,8472,0.6593701647401474,0.6590023774178786,0.6822895861997544,0.6879969260780895,0.5700922437313239,0.5566725803272226,0.00036778732226883104,0.01341966340410139,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,6,random_forest,0.8,0.6619058082472716,448790,438650,0.5057130622915352,0.4942869377084648,0.5057501694340635,0.7448148256612128,0.6805924907599387,87896,89593,58754,58727,67593,67666,46770,46311,15394,15219,8900,8404,0.6684490761809411,0.6554864777382161,0.691935555456926,0.684405757692194,0.5781473301286215,0.5522044812405545,0.01296259844272496,0.02594284888806697,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,7,logistic_regression,0.8,0.6591845128430495,449046,438394,0.5060015324979716,0.4939984675020283,0.5057501694340635,0.7453620653574321,0.6819390606688903,87815,89674,57873,59125,67577,67682,46090,46582,15261,15352,8680,8568,0.6590331947844901,0.6593326939804179,0.6820367876644421,0.688247983215626,0.5687700674923006,0.5581031787389266,0.0002994991959278659,0.01066688875337407,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,7,random_forest,0.8,0.6619058082472716,449046,438394,0.5060015324979716,0.4939984675020283,0.5057501694340635,0.7453620653574321,0.6819390606688903,87815,89674,58783,58698,67577,67682,46872,46209,15261,15352,8816,8488,0.6693958890850082,0.6545710016281197,0.6936087722153987,0.682736916757779,0.5776816722364196,0.552892131318395,0.014824887456888591,0.024789540918024655,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,8,logistic_regression,0.8,0.6591845128430495,448812,438628,0.5057378526999008,0.49426214730009915,0.5057501694340635,0.7433419371993835,0.6803107815739655,87836,89653,57682,59316,67474,67785,45933,46739,15401,15212,8680,8568,0.6567011248235348,0.6616175699641953,0.6807511041289979,0.6895183300140149,0.5635997662489449,0.5632395477254799,0.004916445140660475,0.008767225885016994,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,8,random_forest,0.8,0.6619058082472716,448812,438628,0.5057378526999008,0.49426214730009915,0.5057501694340635,0.7433419371993835,0.6803107815739655,87836,89653,58562,58919,67474,67785,46711,46370,15401,15212,8789,8515,0.6667197959834237,0.6571893857428084,0.6922814713815691,0.684074647783433,0.5706772287513798,0.5597554562187746,0.009530410240615295,0.010921772532605178,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,9,logistic_regression,0.8,0.6591845128430495,448894,438546,0.5058302533129,0.49416974668709995,0.5057501694340635,0.7438572794827246,0.6804347336157938,87658,89831,57606,59392,67322,67937,45878,46794,15369,15244,8620,8628,0.6571676287389628,0.6611526087876123,0.681471138706515,0.6887851980511356,0.5608692823215564,0.5659931776436631,0.003984980048649445,0.007314059344620594,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.0,9,random_forest,0.8,0.6619058082472716,448894,438546,0.5058302533129,0.49416974668709995,0.5057501694340635,0.7438572794827246,0.6804347336157938,87658,89831,58500,58981,67322,67937,46580,46501,15369,15244,8785,8519,0.6673663556092998,0.6565773508031748,0.6918986364041473,0.6844723788215553,0.5716051792569458,0.5588428234059302,0.010789004806124991,0.012762355851015594,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,0,logistic_regression,0.8,0.6591845128430495,449960,437480,0.5070314612818895,0.4929685387181105,0.5073910477961564,0.7923430600904395,0.7206628053727576,87681,89808,57552,59446,67643,67616,45965,46707,15249,15364,8592,8656,0.6563793752352277,0.6619232139675753,0.679523380098458,0.6907684571699007,0.5634467833956325,0.5633949492319709,0.005543838732347539,0.011245077071442622,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,0,random_forest,0.8,0.6619058082472716,449960,437480,0.5070314612818895,0.4929685387181105,0.5073910477961564,0.7923430600904395,0.7206628053727576,87681,89808,58542,58939,67643,67616,46775,46306,15249,15364,8765,8539,0.6676703048550997,0.656277837163727,0.6914980116198276,0.6848379081874113,0.5747917896255492,0.5557797448581099,0.011392467691372699,0.01901204476743934,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,1,logistic_regression,0.8,0.6591845128430495,450256,437184,0.5073650049580817,0.4926349950419183,0.5073910477961564,0.7915521897432363,0.7187866221941765,87443,90046,57371,59627,67246,68013,45755,46917,15312,15301,8615,8633,0.6560959710897385,0.6621837727383781,0.6804122178270826,0.6898240042344845,0.5626306165099269,0.5642114894451343,0.006087801648639646,0.009411786407401923,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,1,random_forest,0.8,0.6619058082472716,450256,437184,0.5073650049580817,0.4926349950419183,0.5073910477961564,0.7915521897432363,0.7187866221941765,87443,90046,58348,59133,67246,68013,46517,46564,15312,15301,8807,8497,0.667268963782121,0.6566976878484331,0.6917437468399608,0.6846338200049991,0.5751698014629049,0.5553231814914058,0.010571275933687896,0.019846619971499058,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,2,logistic_regression,0.8,0.6591845128430495,450197,437243,0.5072985215901921,0.492701478409808,0.5073910477961564,0.7936541855839854,0.7209276120075724,87662,89827,57453,59545,67474,67785,45897,46775,15341,15272,8539,8709,0.6553923022518309,0.6628853240117114,0.6802175652844058,0.69004942096334,0.5566129978489016,0.5702592980618124,0.007493021759880536,0.0136463002129108,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,2,random_forest,0.8,0.6619058082472716,450197,437243,0.5072985215901921,0.492701478409808,0.5073910477961564,0.7936541855839854,0.7209276120075724,87662,89827,58444,59037,67474,67785,46701,46380,15341,15272,8728,8576,0.6666970865369259,0.6572300087946831,0.6921332661469604,0.6842221730471343,0.5689329248419268,0.5615505500261917,0.009467077742242869,0.007911093099826072,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,3,logistic_regression,0.8,0.6591845128430495,450039,437401,0.507120481384657,0.492879518615343,0.5073910477961564,0.7931319996266171,0.7204543405751375,87560,89929,57426,59572,67532,67727,45908,46764,15202,15411,8542,8706,0.6558474189127456,0.6624336976948482,0.6797962447432329,0.6904779482333486,0.5618997500328904,0.5649211602102394,0.006586278782102606,0.010681703490115768,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,3,random_forest,0.8,0.6619058082472716,450039,437401,0.507120481384657,0.492879518615343,0.5073910477961564,0.7931319996266171,0.7204543405751375,87560,89929,58461,59020,67532,67727,46735,46346,15202,15411,8727,8577,0.6676678848789401,0.6562955220229292,0.6920422910620151,0.684306111299777,0.5740692014208657,0.556550515865291,0.011372362856010954,0.017518685555574676,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,4,logistic_regression,0.8,0.6591845128430495,449963,437477,0.5070348417921211,0.49296515820787884,0.5073910477961564,0.7919430361858866,0.7190908681150275,87552,89937,57310,59688,67474,67785,45735,46937,15259,15354,8569,8679,0.6545824195906432,0.663664565195637,0.6778166404837419,0.6924393302353028,0.5615702208532669,0.5652598671355998,0.009082145604993763,0.014622689751560891,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,4,random_forest,0.8,0.6619058082472716,449963,437477,0.5070348417921211,0.49296515820787884,0.5073910477961564,0.7919430361858866,0.7190908681150275,87552,89937,58306,59175,67474,67785,46566,46515,15259,15354,8727,8577,0.6659585160818714,0.6579605724006805,0.6901324954797403,0.6862137641071033,0.5719247657120388,0.5586166471277842,0.007997943681190889,0.013308118584254514,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,5,logistic_regression,0.8,0.6591845128430495,450323,437117,0.5074405030199225,0.4925594969800775,0.5073910477961564,0.7932032372995459,0.7202796808798342,87363,90126,57423,59575,67287,67972,45785,46887,15306,15307,8631,8617,0.6572919885992926,0.6610190178194971,0.6804434734792754,0.689798740657918,0.5638965111720894,0.5629450578166851,0.003727029220204514,0.009355267178642657,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,5,random_forest,0.8,0.6619058082472716,450323,437117,0.5074405030199225,0.4925594969800775,0.5073910477961564,0.7932032372995459,0.7202796808798342,87363,90126,58346,59135,67287,67972,46560,46521,15306,15307,8791,8513,0.6678571019768094,0.6561369638062269,0.6919613001025459,0.6844141705408109,0.5743499281327584,0.5561507806885738,0.011720138170582484,0.018199147444184605,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,6,logistic_regression,0.8,0.6591845128430495,450043,437397,0.5071249887316326,0.4928750112683674,0.5073910477961564,0.7926415799682205,0.7191641125033805,87652,89837,57628,59370,67577,67682,45939,46733,15336,15277,8720,8528,0.6574636060785835,0.6608635640103744,0.679802299598976,0.6904790047575426,0.5685967657798644,0.5582247823525561,0.003399957931790931,0.010676705158566668,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,6,random_forest,0.8,0.6619058082472716,450043,437397,0.5071249887316326,0.4928750112683674,0.5073910477961564,0.7926415799682205,0.7191641125033805,87652,89837,58594,58887,67577,67682,46724,46357,15336,15277,8878,8426,0.668484461278693,0.6554871600788094,0.6914186779525578,0.6849236133683992,0.5788993218570684,0.551548078811285,0.012997301199883626,0.027351243045783402,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,7,logistic_regression,0.8,0.6591845128430495,450599,436841,0.5077515099612369,0.4922484900387632,0.5073910477961564,0.7934863663563356,0.7209614171098891,87537,89952,57578,59420,67482,67777,45933,46739,15278,15335,8652,8596,0.6577561488284954,0.6605745286374956,0.6806704009958211,0.6895997167180608,0.5663044901165074,0.5605477665471145,0.0028183798090001266,0.00892931572223965,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,7,random_forest,0.8,0.6619058082472716,450599,436841,0.5077515099612369,0.4922484900387632,0.5073910477961564,0.7934863663563356,0.7209614171098891,87537,89952,58669,58812,67482,67777,46855,46226,15278,15335,8824,8480,0.670219450061117,0.6538153681963714,0.6943333036958004,0.6820307774023636,0.5775625081816992,0.5529833713726768,0.016404081864745623,0.02457913680902235,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,8,logistic_regression,0.8,0.6591845128430495,450206,437234,0.5073086631208871,0.49269133687911293,0.5073910477961564,0.7922874368065966,0.71969372577301,87584,89905,57418,59580,67414,67845,45815,46857,15385,15228,8660,8588,0.6555763609791743,0.6626995161559424,0.6796066099029875,0.6906478001326554,0.5628859278518037,0.5639611242448122,0.007123155176768092,0.011041190229667874,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,8,random_forest,0.8,0.6619058082472716,450206,437234,0.5073086631208871,0.49269133687911293,0.5073910477961564,0.7922874368065966,0.71969372577301,87584,89905,58470,59011,67414,67845,46738,46343,15385,15228,8789,8515,0.6675876872488126,0.6563706134252822,0.693298127985285,0.6830717075687228,0.5712707182320442,0.5591673233517205,0.011217073823530321,0.012103394880323748,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,9,logistic_regression,0.8,0.6591845128430495,449909,437531,0.506973992607951,0.49302600739204905,0.5073910477961564,0.7923093353437854,0.7192655278103308,87555,89934,57433,59565,67367,67892,45781,46891,15389,15224,8650,8598,0.6559648221118154,0.662319033958236,0.6795760535573797,0.6906704766393684,0.5620898044057444,0.5647661586967946,0.006354211846420599,0.011094423081988714,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
1.3,9,random_forest,0.8,0.6619058082472716,449909,437531,0.506973992607951,0.49302600739204905,0.5073910477961564,0.7923093353437854,0.7192655278103308,87555,89934,58474,59007,67367,67892,46602,46479,15389,15224,8838,8466,0.6678544914625093,0.6561144839549002,0.6917630293764009,0.6846020149649443,0.5743063226980311,0.5560956384655806,0.011740007507609063,0.018210684232450425,real_lendingclub,3eae03c28fd9d2e8a076ebeb73507e8d4d0f44d90500decdb0936e0933d1f36a,validation_balanced_accuracy_max
